Dates,Year,Month,Day,Hour,Rented Bike Count,RR1,FF,DD,FXI,T,TD,U,DHUMI80,TSV,VV,GLO,weekday,Seasons,Holiday
2023-08-29,2023,8,29,8,134,0.0,4.0,290.0,12.9,18.6,9.4,55.0,0.0,11.8,3950.0,141.0,Tuesday,Été,No Holiday
2023-08-29,2023,8,29,9,234,0.0,5.7,300.0,15.5,20.3,8.9,48.0,0.0,11.4,2510.0,212.0,Tuesday,Été,No Holiday
2023-08-29,2023,8,29,10,226,0.0,4.3,300.0,13.0,22.3,8.4,41.0,0.0,11.0,5280.0,262.0,Tuesday,Été,No Holiday
2023-08-29,2023,8,29,11,308,0.0,5.3,290.0,13.4,23.4,8.7,39.0,0.0,11.2,3175.0,293.0,Tuesday,Été,No Holiday
2023-08-29,2023,8,29,12,400,0.0,4.9,290.0,16.2,24.1,8.5,37.0,0.0,11.1,2111.0,309.0,Tuesday,Été,No Holiday
2023-08-29,2023,8,29,13,428,0.0,5.3,290.0,14.2,23.6,8.1,37.0,0.0,10.8,7815.0,194.0,Tuesday,Été,No Holiday
2023-08-29,2023,8,29,14,418,0.0,5.3,300.0,16.5,22.9,8.3,39.0,0.0,10.9,4021.0,214.0,Tuesday,Été,No Holiday
2023-08-29,2023,8,29,15,490,0.0,4.8,300.0,14.5,24.2,7.7,35.0,0.0,10.5,2588.0,181.0,Tuesday,Été,No Holiday
2023-08-29,2023,8,29,16,546,0.0,4.3,300.0,14.5,23.0,7.6,37.0,0.0,10.4,2204.0,161.0,Tuesday,Été,No Holiday
2023-08-29,2023,8,29,17,835,0.0,4.9,290.0,13.7,23.2,6.8,35.0,0.0,9.9,6524.0,93.0,Tuesday,Été,No Holiday
2023-08-29,2023,8,29,18,775,0.0,2.9,290.0,13.1,21.4,6.5,38.0,0.0,9.7,9505.0,40.0,Tuesday,Été,No Holiday
2023-08-29,2023,8,29,19,644,0.0,3.9,300.0,12.0,20.7,6.5,40.0,0.0,9.7,59660.0,0.0,Tuesday,Été,No Holiday
2023-08-29,2023,8,29,20,538,0.0,3.7,290.0,11.1,19.7,7.1,44.0,0.0,10.1,53875.0,0.0,Tuesday,Été,No Holiday
2023-08-29,2023,8,29,21,429,0.0,3.7,290.0,11.6,19.4,6.5,43.0,0.0,9.7,60000.0,0.0,Tuesday,Été,No Holiday
2023-08-29,2023,8,29,22,390,0.0,4.3,290.0,11.3,18.6,7.0,47.0,0.0,10.0,57707.0,0.0,Tuesday,Été,No Holiday
2023-08-29,2023,8,29,23,314,0.0,3.7,290.0,12.9,17.8,8.4,54.0,0.0,11.0,60000.0,0.0,Tuesday,Été,No Holiday
2023-08-30,2023,8,30,0,178,0.0,3.4,290.0,10.0,17.1,8.8,58.0,0.0,11.3,60000.0,0.0,Wednesday,Été,No Holiday
2023-08-30,2023,8,30,1,115,0.0,3.3,300.0,9.2,16.9,9.0,60.0,0.0,11.5,59950.0,0.0,Wednesday,Été,No Holiday
2023-08-30,2023,8,30,2,62,0.0,4.3,300.0,10.7,16.8,9.7,63.0,0.0,12.0,59273.0,0.0,Wednesday,Été,No Holiday
2023-08-30,2023,8,30,3,48,0.0,3.4,290.0,10.3,16.1,9.3,64.0,0.0,11.7,60000.0,0.0,Wednesday,Été,No Holiday
2023-08-30,2023,8,30,4,50,0.0,2.5,290.0,8.6,15.5,8.9,65.0,0.0,11.4,60000.0,0.0,Wednesday,Été,No Holiday
2023-08-30,2023,8,30,5,44,0.0,2.3,280.0,5.7,15.0,9.2,68.0,0.0,11.6,34051.0,0.0,Wednesday,Été,No Holiday
2023-08-30,2023,8,30,6,86,0.0,1.8,290.0,5.3,15.6,9.3,66.0,0.0,11.7,22496.0,13.0,Wednesday,Été,No Holiday
2023-08-30,2023,8,30,7,274,0.0,1.2,260.0,4.5,17.2,9.3,60.0,0.0,11.7,38996.0,52.0,Wednesday,Été,No Holiday
2023-08-30,2023,8,30,8,563,0.0,2.2,270.0,7.6,18.8,9.8,56.0,0.0,12.1,35526.0,101.0,Wednesday,Été,No Holiday
2023-08-30,2023,8,30,9,345,0.0,3.3,290.0,8.5,20.3,9.8,51.0,0.0,12.1,16846.0,164.0,Wednesday,Été,No Holiday
2023-08-30,2023,8,30,10,241,0.0,3.2,290.0,7.4,22.1,9.6,45.0,0.0,11.9,11861.0,205.0,Wednesday,Été,No Holiday
2023-08-30,2023,8,30,11,316,0.0,3.6,290.0,8.7,23.5,9.4,41.0,0.0,11.8,10539.0,246.0,Wednesday,Été,No Holiday
2023-08-30,2023,8,30,12,429,0.0,4.0,280.0,7.9,24.8,9.2,37.0,0.0,11.6,7167.0,274.0,Wednesday,Été,No Holiday
2023-08-30,2023,8,30,13,386,0.0,3.2,280.0,8.3,26.2,9.6,35.0,0.0,11.9,7774.0,268.0,Wednesday,Été,No Holiday
2023-08-30,2023,8,30,14,462,0.0,4.1,290.0,11.5,26.0,8.9,34.0,0.0,11.4,6141.0,250.0,Wednesday,Été,No Holiday
2023-08-30,2023,8,30,15,480,0.0,4.7,300.0,10.7,25.8,7.8,32.0,0.0,10.6,5674.0,212.0,Wednesday,Été,No Holiday
2023-08-30,2023,8,30,16,595,0.0,4.1,290.0,11.6,25.0,8.0,34.0,0.0,10.7,4447.0,156.0,Wednesday,Été,No Holiday
2023-08-30,2023,8,30,17,813,0.0,3.3,290.0,9.7,24.7,7.8,34.0,0.0,10.6,7261.0,98.0,Wednesday,Été,No Holiday
2023-08-30,2023,8,30,18,784,0.0,2.4,300.0,10.4,22.2,6.4,36.0,0.0,9.6,49221.0,27.0,Wednesday,Été,No Holiday
2023-08-30,2023,8,30,19,760,0.0,1.1,260.0,8.3,19.7,6.4,42.0,0.0,9.6,59424.0,0.0,Wednesday,Été,No Holiday
2023-08-30,2023,8,30,20,625,0.0,2.2,260.0,5.8,20.9,5.6,37.0,0.0,9.1,59493.0,0.0,Wednesday,Été,No Holiday
2023-08-30,2023,8,30,21,477,0.0,2.0,270.0,6.2,18.3,6.1,45.0,0.0,9.4,58285.0,0.0,Wednesday,Été,No Holiday
2023-08-30,2023,8,30,22,429,0.0,2.1,270.0,4.8,18.0,7.1,49.0,0.0,10.1,54354.0,0.0,Wednesday,Été,No Holiday
2023-08-30,2023,8,30,23,329,0.0,2.2,280.0,6.2,18.1,7.8,51.0,0.0,10.6,59165.0,0.0,Wednesday,Été,No Holiday
2023-08-31,2023,8,31,0,252,0.0,3.0,280.0,6.1,18.5,7.6,49.0,0.0,10.4,58912.0,0.0,Thursday,Été,No Holiday
2023-08-31,2023,8,31,1,142,0.0,2.8,280.0,6.7,18.5,8.1,51.0,0.0,10.8,57993.0,0.0,Thursday,Été,No Holiday
2023-08-31,2023,8,31,2,95,0.0,2.2,270.0,6.7,17.6,8.4,55.0,0.0,11.0,53802.0,0.0,Thursday,Été,No Holiday
2023-08-31,2023,8,31,3,55,0.0,2.1,270.0,5.2,17.4,8.3,55.0,0.0,10.9,50353.0,0.0,Thursday,Été,No Holiday
2023-08-31,2023,8,31,4,41,0.0,1.5,280.0,4.4,16.1,8.4,60.0,0.0,11.0,48374.0,0.0,Thursday,Été,No Holiday
2023-08-31,2023,8,31,5,43,0.0,2.4,280.0,5.7,15.9,9.0,64.0,0.0,11.5,45249.0,0.0,Thursday,Été,No Holiday
2023-08-31,2023,8,31,6,80,0.0,3.7,280.0,5.9,17.4,10.3,63.0,0.0,12.5,29587.0,12.0,Thursday,Été,No Holiday
2023-08-31,2023,8,31,7,278,0.0,3.2,280.0,6.9,19.2,11.0,59.0,0.0,13.1,28728.0,77.0,Thursday,Été,No Holiday
2023-08-31,2023,8,31,8,595,0.0,3.4,280.0,8.2,21.9,11.3,51.0,0.0,13.4,24636.0,139.0,Thursday,Été,No Holiday
2023-08-31,2023,8,31,9,379,0.0,3.6,270.0,8.9,23.7,11.3,46.0,0.0,13.4,22833.0,207.0,Thursday,Été,No Holiday
2023-08-31,2023,8,31,10,312,0.0,4.3,270.0,8.8,25.1,10.9,41.0,0.0,13.0,21428.0,258.0,Thursday,Été,No Holiday
2023-08-31,2023,8,31,11,385,0.0,4.4,250.0,8.7,24.5,12.1,46.0,0.0,14.1,20039.0,294.0,Thursday,Été,No Holiday
2023-08-31,2023,8,31,12,527,0.0,5.5,240.0,10.1,24.1,12.1,47.0,0.0,14.1,17877.0,302.0,Thursday,Été,No Holiday
2023-08-31,2023,8,31,13,523,0.0,4.9,250.0,9.9,24.2,10.9,43.0,0.0,13.0,18384.0,296.0,Thursday,Été,No Holiday
2023-08-31,2023,8,31,14,535,0.0,4.1,260.0,8.9,25.0,10.9,41.0,0.0,13.0,17330.0,268.0,Thursday,Été,No Holiday
2023-08-31,2023,8,31,15,531,0.0,5.0,270.0,10.4,24.1,10.8,43.0,0.0,12.9,15878.0,226.0,Thursday,Été,No Holiday
2023-08-31,2023,8,31,16,666,0.0,3.2,260.0,9.2,24.2,10.2,41.0,0.0,12.4,16260.0,169.0,Thursday,Été,No Holiday
2023-08-31,2023,8,31,17,880,0.0,3.3,270.0,9.4,23.0,9.0,41.0,0.0,11.5,29683.0,101.0,Thursday,Été,No Holiday
2023-08-31,2023,8,31,18,881,0.0,2.2,260.0,6.0,20.2,12.4,61.0,0.0,14.4,50102.0,37.0,Thursday,Été,No Holiday
2023-08-31,2023,8,31,19,779,0.0,1.1,310.0,2.7,17.8,11.6,67.0,0.0,13.6,38271.0,0.0,Thursday,Été,No Holiday
2023-08-31,2023,8,31,20,638,0.0,1.1,290.0,2.4,17.8,12.4,71.0,0.0,14.4,32634.0,0.0,Thursday,Été,No Holiday
2023-08-31,2023,8,31,21,551,0.0,1.4,280.0,2.5,17.5,13.3,76.0,0.0,15.2,31325.0,0.0,Thursday,Été,No Holiday
2023-08-31,2023,8,31,22,438,0.0,1.1,360.0,2.2,17.2,13.6,79.0,0.0,15.5,32206.0,0.0,Thursday,Été,No Holiday
2023-08-31,2023,8,31,23,388,0.0,0.6,280.0,1.5,18.2,15.1,82.0,37.0,17.1,25637.0,0.0,Thursday,Été,No Holiday
2023-09-01,2023,9,1,0,283,0.0,0.9,50.0,2.1,18.2,15.3,83.0,41.0,17.3,21781.0,0.0,Friday,Été,No Holiday
2023-09-01,2023,9,1,1,179,0.0,0.5,180.0,1.8,17.9,13.9,77.0,37.0,15.8,21066.0,0.0,Friday,Été,No Holiday
2023-09-01,2023,9,1,2,89,0.0,0.7,100.0,1.8,17.9,14.8,82.0,29.0,16.8,18660.0,0.0,Friday,Été,No Holiday
2023-09-01,2023,9,1,3,44,0.0,1.9,80.0,3.3,17.4,15.9,91.0,53.0,18.0,15356.0,0.0,Friday,Été,No Holiday
2023-09-01,2023,9,1,4,41,0.0,2.7,90.0,4.8,16.8,15.8,94.0,60.0,17.9,18768.0,0.0,Friday,Été,No Holiday
2023-09-01,2023,9,1,5,49,0.0,1.0,110.0,4.1,15.7,14.6,93.0,60.0,16.6,18923.0,0.0,Friday,Été,No Holiday
2023-09-01,2023,9,1,6,83,0.0,0.9,100.0,2.9,15.7,14.4,92.0,60.0,16.4,19953.0,11.0,Friday,Été,No Holiday
2023-09-01,2023,9,1,7,259,0.0,1.7,110.0,3.4,19.3,14.8,75.0,52.0,16.8,14861.0,72.0,Friday,Été,No Holiday
2023-09-01,2023,9,1,8,533,0.0,2.6,110.0,4.9,24.5,14.6,54.0,0.0,16.6,20871.0,134.0,Friday,Été,No Holiday
2023-09-01,2023,9,1,9,377,0.0,2.2,130.0,5.8,26.5,14.9,49.0,0.0,16.9,21941.0,198.0,Friday,Été,No Holiday
2023-09-01,2023,9,1,10,311,0.0,2.5,160.0,6.0,27.2,13.9,44.0,0.0,15.8,19982.0,250.0,Friday,Été,No Holiday
2023-09-01,2023,9,1,11,374,0.0,2.9,130.0,7.4,27.3,15.3,48.0,0.0,17.4,35174.0,269.0,Friday,Été,No Holiday
2023-09-01,2023,9,1,12,584,0.0,2.2,150.0,7.8,27.1,14.8,47.0,0.0,16.8,19998.0,274.0,Friday,Été,No Holiday
2023-09-01,2023,9,1,13,558,0.0,2.9,170.0,6.3,26.3,15.1,50.0,0.0,17.1,28194.0,272.0,Friday,Été,No Holiday
2023-09-01,2023,9,1,14,574,0.0,2.3,180.0,6.1,27.0,16.0,51.0,0.0,18.1,26943.0,230.0,Friday,Été,No Holiday
2023-09-01,2023,9,1,15,546,0.0,2.4,110.0,6.6,25.8,16.0,55.0,0.0,18.2,18637.0,225.0,Friday,Été,No Holiday
2023-09-01,2023,9,1,16,655,0.0,2.3,120.0,6.0,26.0,17.6,60.0,0.0,20.1,38959.0,142.0,Friday,Été,No Holiday
2023-09-01,2023,9,1,17,781,0.0,2.4,130.0,5.8,24.3,17.8,67.0,0.0,20.3,33753.0,67.0,Friday,Été,No Holiday
2023-09-01,2023,9,1,18,827,0.0,2.6,120.0,6.1,21.3,17.3,78.0,0.0,19.7,50277.0,22.0,Friday,Été,No Holiday
2023-09-01,2023,9,1,19,811,0.0,2.2,120.0,5.9,20.1,17.3,84.0,49.0,19.7,38658.0,0.0,Friday,Été,No Holiday
2023-09-01,2023,9,1,20,702,0.0,2.6,120.0,5.8,19.6,17.5,88.0,60.0,20.0,37616.0,0.0,Friday,Été,No Holiday
2023-09-01,2023,9,1,21,516,0.0,2.1,110.0,5.3,19.3,17.3,88.0,60.0,19.7,38095.0,0.0,Friday,Été,No Holiday
2023-09-01,2023,9,1,22,413,0.0,2.4,100.0,3.9,19.0,17.3,90.0,60.0,19.7,36007.0,0.0,Friday,Été,No Holiday
2023-09-01,2023,9,1,23,454,0.0,1.7,100.0,3.9,18.3,17.1,93.0,60.0,19.5,35252.0,0.0,Friday,Été,No Holiday
2023-09-02,2023,9,2,0,325,0.0,2.3,110.0,5.0,17.6,16.3,92.0,60.0,18.5,34092.0,0.0,Saturday,Été,Public Holiday
2023-09-02,2023,9,2,1,209,0.0,1.7,80.0,3.6,17.3,16.0,92.0,60.0,18.1,35543.0,0.0,Saturday,Été,Public Holiday
2023-09-02,2023,9,2,2,111,0.0,1.4,90.0,2.4,16.9,16.0,94.0,60.0,18.1,35355.0,0.0,Saturday,Été,Public Holiday
2023-09-02,2023,9,2,3,103,0.0,1.5,100.0,2.8,16.7,15.7,94.0,60.0,17.8,34248.0,0.0,Saturday,Été,Public Holiday
2023-09-02,2023,9,2,4,55,0.0,2.6,80.0,4.5,17.1,15.6,91.0,60.0,17.7,33090.0,0.0,Saturday,Été,Public Holiday
2023-09-02,2023,9,2,5,53,0.2,2.3,90.0,4.8,17.2,15.2,88.0,60.0,17.2,25616.0,0.0,Saturday,Été,Public Holiday
2023-09-02,2023,9,2,6,66,0.0,1.6,90.0,3.8,17.5,15.5,88.0,60.0,17.6,33105.0,7.0,Saturday,Été,Public Holiday
2023-09-02,2023,9,2,7,95,0.0,0.7,120.0,3.5,20.4,16.4,78.0,53.0,18.6,30106.0,66.0,Saturday,Été,Public Holiday
2023-09-02,2023,9,2,8,205,0.0,1.8,130.0,4.0,24.4,15.6,58.0,0.0,17.7,35936.0,134.0,Saturday,Été,Public Holiday
2023-09-02,2023,9,2,9,266,0.0,1.5,120.0,4.7,26.0,15.1,51.0,0.0,17.1,33120.0,193.0,Saturday,Été,Public Holiday
2023-09-02,2023,9,2,10,393,0.0,1.6,180.0,4.2,26.8,15.5,50.0,0.0,17.6,35447.0,242.0,Saturday,Été,Public Holiday
2023-09-02,2023,9,2,11,443,0.0,2.3,250.0,6.4,26.7,16.9,55.0,0.0,19.2,33776.0,282.0,Saturday,Été,Public Holiday
2023-09-02,2023,9,2,12,469,0.0,2.1,250.0,5.0,28.0,18.1,55.0,0.0,20.7,33620.0,285.0,Saturday,Été,Public Holiday
2023-09-02,2023,9,2,13,482,0.0,2.1,210.0,5.4,27.7,17.2,53.0,0.0,19.6,36448.0,254.0,Saturday,Été,Public Holiday
2023-09-02,2023,9,2,14,526,0.0,2.3,240.0,5.4,27.2,17.4,55.0,0.0,19.8,19960.0,213.0,Saturday,Été,Public Holiday
2023-09-02,2023,9,2,15,592,0.0,3.2,160.0,6.8,26.8,14.2,46.0,0.0,16.2,24530.0,194.0,Saturday,Été,Public Holiday
2023-09-02,2023,9,2,16,579,0.0,2.3,180.0,6.4,26.9,15.6,50.0,0.0,17.7,37793.0,126.0,Saturday,Été,Public Holiday
2023-09-02,2023,9,2,17,620,0.0,2.0,110.0,6.6,23.8,16.6,64.0,0.0,18.8,38946.0,75.0,Saturday,Été,Public Holiday
2023-09-02,2023,9,2,18,698,0.0,1.6,110.0,4.6,22.0,17.0,73.0,0.0,19.3,35696.0,17.0,Saturday,Été,Public Holiday
2023-09-02,2023,9,2,19,746,0.0,1.3,40.0,3.7,20.6,16.0,75.0,0.0,18.2,31078.0,0.0,Saturday,Été,Public Holiday
2023-09-02,2023,9,2,20,631,0.0,0.7,300.0,2.0,20.6,15.6,73.0,0.0,17.7,27870.0,0.0,Saturday,Été,Public Holiday
2023-09-02,2023,9,2,21,436,0.0,0.0,0.0,2.1,19.7,16.6,82.0,20.0,18.8,32389.0,0.0,Saturday,Été,Public Holiday
2023-09-02,2023,9,2,22,367,0.0,0.7,40.0,1.5,19.0,15.9,82.0,60.0,18.0,27631.0,0.0,Saturday,Été,Public Holiday
2023-09-02,2023,9,2,23,406,0.0,0.6,270.0,2.9,18.5,13.6,73.0,37.0,15.5,19815.0,0.0,Saturday,Été,Public Holiday
2023-09-03,2023,9,3,0,307,0.0,0.0,0.0,1.3,19.8,12.5,63.0,0.0,14.5,13592.0,0.0,Sunday,Été,Public Holiday
2023-09-03,2023,9,3,1,239,0.0,1.2,80.0,2.1,19.3,12.3,64.0,0.0,14.3,22864.0,0.0,Sunday,Été,Public Holiday
2023-09-03,2023,9,3,2,155,0.0,1.7,80.0,2.8,18.3,12.3,68.0,0.0,14.3,28230.0,0.0,Sunday,Été,Public Holiday
2023-09-03,2023,9,3,3,124,0.0,2.3,20.0,3.8,19.4,11.7,61.0,0.0,13.7,27187.0,0.0,Sunday,Été,Public Holiday
2023-09-03,2023,9,3,4,99,0.0,0.5,280.0,2.9,17.3,11.3,68.0,0.0,13.4,28639.0,0.0,Sunday,Été,Public Holiday
2023-09-03,2023,9,3,5,68,0.0,1.0,30.0,1.4,19.7,11.0,57.0,0.0,13.1,27787.0,0.0,Sunday,Été,Public Holiday
2023-09-03,2023,9,3,6,47,0.0,1.6,70.0,2.9,19.1,11.7,62.0,0.0,13.7,28638.0,12.0,Sunday,Été,Public Holiday
2023-09-03,2023,9,3,7,99,0.0,0.0,0.0,3.4,20.4,12.8,62.0,0.0,14.8,34349.0,72.0,Sunday,Été,Public Holiday
2023-09-03,2023,9,3,8,186,0.0,0.5,170.0,1.9,25.1,13.0,47.0,0.0,14.9,18469.0,123.0,Sunday,Été,Public Holiday
2023-09-03,2023,9,3,9,245,0.0,1.3,160.0,2.9,28.9,12.7,37.0,0.0,14.7,25594.0,191.0,Sunday,Été,Public Holiday
2023-09-03,2023,9,3,10,394,0.0,3.3,250.0,6.1,29.7,12.6,35.0,0.0,14.6,51345.0,242.0,Sunday,Été,Public Holiday
2023-09-03,2023,9,3,11,418,0.0,3.3,260.0,6.7,29.8,12.2,34.0,0.0,14.2,45930.0,272.0,Sunday,Été,Public Holiday
2023-09-03,2023,9,3,12,414,0.0,2.3,250.0,4.8,31.3,13.1,33.0,0.0,15.0,39229.0,283.0,Sunday,Été,Public Holiday
2023-09-03,2023,9,3,13,467,0.0,3.0,260.0,6.8,31.1,14.2,36.0,0.0,16.2,37308.0,270.0,Sunday,Été,Public Holiday
2023-09-03,2023,9,3,14,555,0.0,3.2,260.0,6.7,30.9,14.9,38.0,0.0,16.9,39331.0,228.0,Sunday,Été,Public Holiday
2023-09-03,2023,9,3,15,601,0.0,2.4,270.0,6.6,29.9,16.0,43.0,0.0,18.1,36151.0,204.0,Sunday,Été,Public Holiday
2023-09-03,2023,9,3,16,601,0.0,1.5,260.0,4.6,29.7,16.1,44.0,0.0,18.3,44245.0,139.0,Sunday,Été,Public Holiday
2023-09-03,2023,9,3,17,679,0.0,1.8,240.0,3.4,28.5,16.0,47.0,0.0,18.2,43807.0,82.0,Sunday,Été,Public Holiday
2023-09-03,2023,9,3,18,732,0.0,1.5,260.0,2.9,25.5,16.4,57.0,0.0,18.6,45693.0,26.0,Sunday,Été,Public Holiday
2023-09-03,2023,9,3,19,733,0.0,2.1,10.0,3.3,23.3,16.1,64.0,0.0,18.3,32121.0,0.0,Sunday,Été,Public Holiday
2023-09-03,2023,9,3,20,569,0.0,0.5,30.0,3.6,23.1,15.4,62.0,0.0,17.5,46071.0,0.0,Sunday,Été,Public Holiday
2023-09-03,2023,9,3,21,416,0.0,1.6,90.0,2.3,22.4,16.0,67.0,0.0,18.1,48963.0,0.0,Sunday,Été,Public Holiday
2023-09-03,2023,9,3,22,349,0.0,0.0,0.0,2.0,21.3,15.2,68.0,0.0,17.2,40458.0,0.0,Sunday,Été,Public Holiday
2023-09-03,2023,9,3,23,296,0.0,1.1,70.0,2.1,21.2,12.6,58.0,0.0,14.6,36460.0,0.0,Sunday,Été,Public Holiday
2023-09-04,2023,9,4,0,135,0.0,0.5,70.0,2.7,20.0,12.5,62.0,0.0,14.5,34210.0,0.0,Monday,Été,No Holiday
2023-09-04,2023,9,4,1,61,0.0,1.1,80.0,2.0,20.6,11.8,57.0,0.0,13.8,32236.0,0.0,Monday,Été,No Holiday
2023-09-04,2023,9,4,2,51,0.0,1.2,70.0,2.2,19.8,11.8,60.0,0.0,13.8,38115.0,0.0,Monday,Été,No Holiday
2023-09-04,2023,9,4,3,25,0.0,0.0,0.0,2.0,19.5,11.6,60.0,0.0,13.6,48604.0,0.0,Monday,Été,No Holiday
2023-09-04,2023,9,4,4,27,0.0,0.5,250.0,1.9,19.2,11.2,60.0,0.0,13.3,48495.0,0.0,Monday,Été,No Holiday
2023-09-04,2023,9,4,5,43,0.0,1.5,70.0,2.6,20.9,11.2,54.0,0.0,13.3,34998.0,0.0,Monday,Été,No Holiday
2023-09-04,2023,9,4,6,97,0.0,0.0,0.0,2.4,20.6,12.0,58.0,0.0,14.0,29524.0,8.0,Monday,Été,No Holiday
2023-09-04,2023,9,4,7,344,0.0,0.0,0.0,1.5,23.6,13.8,54.0,0.0,15.7,36891.0,68.0,Monday,Été,No Holiday
2023-09-04,2023,9,4,8,658,0.0,1.0,170.0,2.0,27.8,14.0,43.0,0.0,16.0,19942.0,130.0,Monday,Été,No Holiday
2023-09-04,2023,9,4,9,405,0.0,3.5,100.0,6.6,32.0,13.3,32.0,0.0,15.2,27798.0,191.0,Monday,Été,No Holiday
2023-09-04,2023,9,4,10,345,0.0,2.6,170.0,6.5,33.3,12.8,29.0,0.0,14.8,27391.0,239.0,Monday,Été,No Holiday
2023-09-04,2023,9,4,11,439,0.0,2.5,300.0,5.7,32.9,13.6,31.0,0.0,15.5,24694.0,272.0,Monday,Été,No Holiday
2023-09-04,2023,9,4,12,568,0.0,1.6,180.0,5.8,33.5,14.5,32.0,0.0,16.5,25727.0,284.0,Monday,Été,No Holiday
2023-09-04,2023,9,4,13,632,0.0,3.4,160.0,6.9,33.0,15.5,35.0,0.0,17.6,23945.0,277.0,Monday,Été,No Holiday
2023-09-04,2023,9,4,14,536,0.0,3.4,160.0,8.5,31.7,15.3,37.0,0.0,17.3,19911.0,246.0,Monday,Été,No Holiday
2023-09-04,2023,9,4,15,581,0.0,3.0,160.0,7.3,31.4,15.8,39.0,0.0,17.9,22988.0,205.0,Monday,Été,No Holiday
2023-09-04,2023,9,4,16,713,0.0,2.3,140.0,7.5,31.5,16.6,41.0,0.0,18.9,22987.0,148.0,Monday,Été,No Holiday
2023-09-04,2023,9,4,17,925,0.0,2.5,140.0,6.3,29.2,15.7,44.0,0.0,17.8,46585.0,80.0,Monday,Été,No Holiday
2023-09-04,2023,9,4,18,888,0.0,2.2,120.0,5.9,26.6,16.2,53.0,0.0,18.4,58183.0,22.0,Monday,Été,No Holiday
2023-09-04,2023,9,4,19,730,0.0,2.2,80.0,4.6,24.9,16.9,61.0,0.0,19.2,50201.0,0.0,Monday,Été,No Holiday
2023-09-04,2023,9,4,20,616,0.0,2.3,70.0,3.8,25.2,15.3,54.0,0.0,17.3,41188.0,0.0,Monday,Été,No Holiday
2023-09-04,2023,9,4,21,418,0.0,1.9,100.0,3.5,24.4,13.6,51.0,0.0,15.5,31001.0,0.0,Monday,Été,No Holiday
2023-09-04,2023,9,4,22,324,0.0,1.7,80.0,2.9,23.1,13.6,55.0,0.0,15.5,28088.0,0.0,Monday,Été,No Holiday
2023-09-04,2023,9,4,23,214,0.0,0.6,80.0,2.5,23.1,12.7,52.0,0.0,14.7,22349.0,0.0,Monday,Été,No Holiday
2023-09-05,2023,9,5,0,183,0.0,1.7,80.0,2.7,22.3,13.1,56.0,0.0,15.0,18050.0,0.0,Tuesday,Été,No Holiday
2023-09-05,2023,9,5,1,61,0.0,0.8,50.0,3.2,22.6,13.1,55.0,0.0,15.0,21808.0,0.0,Tuesday,Été,No Holiday
2023-09-05,2023,9,5,2,53,0.0,1.0,90.0,1.8,21.9,13.6,59.0,0.0,15.5,24835.0,0.0,Tuesday,Été,No Holiday
2023-09-05,2023,9,5,3,24,0.0,0.0,0.0,1.4,21.9,14.3,62.0,0.0,16.3,28236.0,0.0,Tuesday,Été,No Holiday
2023-09-05,2023,9,5,4,30,0.0,2.1,80.0,3.0,21.4,14.8,66.0,0.0,16.8,29275.0,0.0,Tuesday,Été,No Holiday
2023-09-05,2023,9,5,5,40,0.0,0.9,70.0,3.0,21.7,14.6,64.0,0.0,16.6,34420.0,0.0,Tuesday,Été,No Holiday
2023-09-05,2023,9,5,6,114,0.0,1.5,70.0,2.5,21.6,14.7,65.0,0.0,16.7,33008.0,8.0,Tuesday,Été,No Holiday
2023-09-05,2023,9,5,7,485,0.0,1.1,120.0,4.0,25.3,15.1,53.0,0.0,17.1,33677.0,55.0,Tuesday,Été,No Holiday
2023-09-05,2023,9,5,8,715,0.0,2.7,110.0,5.7,27.1,13.5,43.0,0.0,15.4,32979.0,115.0,Tuesday,Été,No Holiday
2023-09-05,2023,9,5,9,477,0.0,2.4,100.0,6.6,29.4,13.6,38.0,0.0,15.5,32361.0,176.0,Tuesday,Été,No Holiday
2023-09-05,2023,9,5,10,350,0.0,3.1,170.0,6.5,30.1,12.5,34.0,0.0,14.5,19975.0,223.0,Tuesday,Été,No Holiday
2023-09-05,2023,9,5,11,471,0.0,2.8,160.0,7.6,31.1,12.4,32.0,0.0,14.4,19811.0,260.0,Tuesday,Été,No Holiday
2023-09-05,2023,9,5,12,645,0.0,3.5,160.0,7.4,30.7,11.7,31.0,0.0,13.7,27525.0,279.0,Tuesday,Été,No Holiday
2023-09-05,2023,9,5,13,621,0.0,3.7,160.0,8.3,30.4,11.3,31.0,0.0,13.4,22138.0,273.0,Tuesday,Été,No Holiday
2023-09-05,2023,9,5,14,606,0.0,2.9,170.0,7.5,29.9,10.9,31.0,0.0,13.0,19154.0,240.0,Tuesday,Été,No Holiday
2023-09-05,2023,9,5,15,605,0.0,2.0,170.0,6.7,29.3,11.3,33.0,0.0,13.4,19665.0,201.0,Tuesday,Été,No Holiday
2023-09-05,2023,9,5,16,775,0.0,2.0,140.0,5.0,28.7,12.1,36.0,0.0,14.1,24836.0,140.0,Tuesday,Été,No Holiday
2023-09-05,2023,9,5,17,851,0.0,1.6,120.0,3.7,27.1,12.3,40.0,0.0,14.3,34466.0,74.0,Tuesday,Été,No Holiday
2023-09-05,2023,9,5,18,868,0.0,0.8,60.0,2.1,24.1,12.4,48.0,0.0,14.4,48668.0,16.0,Tuesday,Été,No Holiday
2023-09-05,2023,9,5,19,774,0.0,1.9,80.0,3.1,22.3,12.8,55.0,0.0,14.8,37669.0,0.0,Tuesday,Été,No Holiday
